age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
(41.5-50.5],Private,(196318-260259.5],HS-grad,(8.5-9.5],Widowed,Adm-clerical,Unmarried,White,Female,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(50.5-inf),Private,(157936.5-196318],11th,(-inf-8.5],Divorced,Machine-op-inspct,Not-in-family,NonWhite,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(-inf-25.5],Private,(260259.5-inf),HS-grad,(8.5-9.5],Never-married,Farming-fishing,Other-relative,White,Male,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(25.5-33.5],Self-emp-not-inc,(157936.5-196318],Bachelors,(10.5-13.5],Married-civ-spouse,Prof-specialty,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,+50K
(41.5-50.5],Private,(196318-260259.5],Bachelors,(10.5-13.5],Married-civ-spouse,Exec-managerial,Husband,White,Male,(12614-inf),(-inf-77.5],(50.5-inf),United-States,+50K
(33.5-41.5],Private,(-inf-106068.5],HS-grad,(8.5-9.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(-inf-25.5],?,(196318-260259.5],Some-college,(9.5-10.5],Never-married,?,Own-child,White,Male,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(41.5-50.5],Private,(106068.5-157936.5],Assoc-acdm,(10.5-13.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,+50K
(50.5-inf),Self-emp-not-inc,(106068.5-157936.5],HS-grad,(8.5-9.5],Married-civ-spouse,Farming-fishing,Husband,White,Male,(57-3368],(-inf-77.5],(50.5-inf),United-States,+50K
(41.5-50.5],Private,(157936.5-196318],Masters,(13.5-inf),Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(1894.5-1978.5],(40.5-50.5],United-States,+50K
(33.5-41.5],Private,(260259.5-inf),7th-8th,(-inf-8.5],Married-civ-spouse,Farming-fishing,Husband,White,Male,(3368-7280],(-inf-77.5],(50.5-inf),Portugal,-50K
(33.5-41.5],Local-gov,(260259.5-inf),HS-grad,(8.5-9.5],Married-civ-spouse,Craft-repair,Husband,NonWhite,Male,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(50.5-inf),Private,(260259.5-inf),Some-college,(9.5-10.5],Divorced,Machine-op-inspct,Not-in-family,NonWhite,Male,(-inf-57],(-inf-77.5],(39.5-40.5],Mexico,-50K
(33.5-41.5],Private,(157936.5-196318],HS-grad,(8.5-9.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,+50K
(25.5-33.5],Local-gov,(157936.5-196318],Bachelors,(10.5-13.5],Never-married,Prof-specialty,Own-child,NonWhite,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(-inf-25.5],?,(157936.5-196318],12th,(-inf-8.5],Never-married,?,Own-child,White,Female,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(41.5-50.5],Private,(157936.5-196318],10th,(-inf-8.5],Divorced,Other-service,Not-in-family,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,-50K
(33.5-41.5],State-gov,(106068.5-157936.5],Masters,(13.5-inf),Married-civ-spouse,Prof-specialty,Wife,White,Female,(3368-7280],(-inf-77.5],(35.5-39.5],United-States,+50K
(41.5-50.5],Private,(157936.5-196318],Bachelors,(10.5-13.5],Married-civ-spouse,Adm-clerical,Husband,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,+50K
(25.5-33.5],Private,(260259.5-inf),HS-grad,(8.5-9.5],Separated,Sales,Unmarried,NonWhite,Female,(-inf-57],(-inf-77.5],(35.5-39.5],United-States,-50K
(33.5-41.5],Federal-gov,(260259.5-inf),Masters,(13.5-inf),Never-married,Tech-support,Not-in-family,White,Female,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(50.5-inf),State-gov,(196318-260259.5],Doctorate,(13.5-inf),Married-civ-spouse,Prof-specialty,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,+50K
(50.5-inf),Self-emp-not-inc,(-inf-106068.5],Some-college,(9.5-10.5],Married-civ-spouse,Exec-managerial,Husband,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,-50K
(25.5-33.5],Private,(-inf-106068.5],HS-grad,(8.5-9.5],Married-civ-spouse,Handlers-cleaners,Husband,NonWhite,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(-inf-25.5],?,(157936.5-196318],Some-college,(9.5-10.5],Never-married,?,Not-in-family,NonWhite,Female,(-inf-57],(-inf-77.5],(-inf-35.5],Thailand,-50K
(25.5-33.5],Private,(157936.5-196318],HS-grad,(8.5-9.5],Married-civ-spouse,Handlers-cleaners,Husband,White,Male,(-inf-57],(-inf-77.5],(50.5-inf),United-States,-50K
(41.5-50.5],Private,(196318-260259.5],HS-grad,(8.5-9.5],Divorced,Exec-managerial,Not-in-family,White,Male,(12614-inf),(-inf-77.5],(40.5-50.5],United-States,+50K
(33.5-41.5],Private,(260259.5-inf),HS-grad,(8.5-9.5],Divorced,Prof-specialty,Unmarried,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],Mexico,-50K
(25.5-33.5],State-gov,(196318-260259.5],Masters,(13.5-inf),Never-married,Exec-managerial,Not-in-family,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],Scotland,-50K
(33.5-41.5],Private,(157936.5-196318],Some-college,(9.5-10.5],Divorced,Transport-moving,Not-in-family,NonWhite,Female,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(50.5-inf),Private,(157936.5-196318],HS-grad,(8.5-9.5],Widowed,Machine-op-inspct,Not-in-family,White,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(50.5-inf),Private,(-inf-106068.5],HS-grad,(8.5-9.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,-50K
(50.5-inf),Private,(-inf-106068.5],HS-grad,(8.5-9.5],Married-civ-spouse,Tech-support,Husband,White,Male,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(41.5-50.5],Private,(157936.5-196318],Assoc-acdm,(10.5-13.5],Married-civ-spouse,Exec-managerial,Husband,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,+50K
(-inf-25.5],State-gov,(157936.5-196318],Bachelors,(10.5-13.5],Never-married,Prof-specialty,Own-child,White,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(41.5-50.5],Private,(157936.5-196318],HS-grad,(8.5-9.5],Married-civ-spouse,Other-service,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(41.5-50.5],Self-emp-inc,(-inf-106068.5],Some-college,(9.5-10.5],Married-civ-spouse,Prof-specialty,Husband,NonWhite,Male,(57-3368],(-inf-77.5],(-inf-35.5],United-States,-50K
(50.5-inf),Self-emp-inc,(196318-260259.5],HS-grad,(8.5-9.5],Never-married,Exec-managerial,Not-in-family,White,Male,(7280-12614],(-inf-77.5],(39.5-40.5],United-States,+50K
(25.5-33.5],Private,(260259.5-inf),HS-grad,(8.5-9.5],Married-civ-spouse,Machine-op-inspct,Husband,White,Male,(3368-7280],(-inf-77.5],(50.5-inf),United-States,-50K
(33.5-41.5],Private,(106068.5-157936.5],Some-college,(9.5-10.5],Married-civ-spouse,Sales,Husband,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,+50K
(25.5-33.5],Local-gov,(106068.5-157936.5],HS-grad,(8.5-9.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(-inf-77.5],(50.5-inf),United-States,+50K
(50.5-inf),?,(-inf-106068.5],7th-8th,(-inf-8.5],Divorced,?,Unmarried,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,-50K
(-inf-25.5],Private,(260259.5-inf),10th,(-inf-8.5],Never-married,Other-service,Own-child,White,Male,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(33.5-41.5],Private,(-inf-106068.5],HS-grad,(8.5-9.5],Married-civ-spouse,Adm-clerical,Wife,White,Female,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,+50K
(25.5-33.5],Private,(-inf-106068.5],12th,(-inf-8.5],Married-civ-spouse,Priv-house-serv,Wife,NonWhite,Female,(-inf-57],(-inf-77.5],(39.5-40.5],Dominican-Republic,-50K
(-inf-25.5],Private,(-inf-106068.5],11th,(-inf-8.5],Never-married,Sales,Own-child,White,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(33.5-41.5],Private,(-inf-106068.5],Bachelors,(10.5-13.5],Married-civ-spouse,Transport-moving,Husband,NonWhite,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,+50K
(41.5-50.5],Private,(106068.5-157936.5],11th,(-inf-8.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(1894.5-1978.5],(39.5-40.5],United-States,+50K
(25.5-33.5],Private,(106068.5-157936.5],HS-grad,(8.5-9.5],Married-civ-spouse,Transport-moving,Husband,NonWhite,Male,(-inf-57],(-inf-77.5],(39.5-40.5],?,-50K
(33.5-41.5],Local-gov,(-inf-106068.5],Masters,(13.5-inf),Married-civ-spouse,Exec-managerial,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,+50K
(50.5-inf),Private,(106068.5-157936.5],10th,(-inf-8.5],Married-spouse-absent,Protective-serv,Not-in-family,NonWhite,Male,(-inf-57],(-inf-77.5],(39.5-40.5],India,-50K
(41.5-50.5],Self-emp-not-inc,(157936.5-196318],HS-grad,(8.5-9.5],Married-civ-spouse,Exec-managerial,Husband,White,Male,(7280-12614],(-inf-77.5],(40.5-50.5],United-States,+50K
(41.5-50.5],Private,(157936.5-196318],HS-grad,(8.5-9.5],Married-civ-spouse,Machine-op-inspct,Husband,NonWhite,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(41.5-50.5],Private,(157936.5-196318],Masters,(13.5-inf),Divorced,Prof-specialty,Not-in-family,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(25.5-33.5],Private,(-inf-106068.5],HS-grad,(8.5-9.5],Never-married,Machine-op-inspct,Not-in-family,White,Female,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(25.5-33.5],Private,(106068.5-157936.5],Bachelors,(10.5-13.5],Married-civ-spouse,Prof-specialty,Husband,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,-50K
(25.5-33.5],Private,(196318-260259.5],HS-grad,(8.5-9.5],Divorced,Tech-support,Unmarried,White,Female,(57-3368],(-inf-77.5],(35.5-39.5],United-States,-50K
(25.5-33.5],Private,(196318-260259.5],HS-grad,(8.5-9.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,-50K
(25.5-33.5],Private,(260259.5-inf),Bachelors,(10.5-13.5],Married-civ-spouse,Exec-managerial,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,+50K
(33.5-41.5],Private,(260259.5-inf),Assoc-acdm,(10.5-13.5],Never-married,Exec-managerial,Unmarried,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,-50K
(33.5-41.5],Self-emp-inc,(106068.5-157936.5],Assoc-voc,(10.5-13.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(1978.5-inf),(39.5-40.5],United-States,+50K
(-inf-25.5],Private,(196318-260259.5],HS-grad,(8.5-9.5],Never-married,Craft-repair,Not-in-family,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(41.5-50.5],Private,(196318-260259.5],HS-grad,(8.5-9.5],Married-civ-spouse,Transport-moving,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,+50K
(33.5-41.5],Private,(196318-260259.5],Some-college,(9.5-10.5],Married-civ-spouse,Transport-moving,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(33.5-41.5],Private,(260259.5-inf),7th-8th,(-inf-8.5],Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,(57-3368],(-inf-77.5],(39.5-40.5],Puerto-Rico,-50K
(41.5-50.5],Private,(-inf-106068.5],11th,(-inf-8.5],Married-spouse-absent,Machine-op-inspct,Unmarried,NonWhite,Female,(-inf-57],(-inf-77.5],(39.5-40.5],South,-50K
(41.5-50.5],Federal-gov,(157936.5-196318],HS-grad,(8.5-9.5],Married-civ-spouse,Farming-fishing,Husband,White,Male,(7280-12614],(-inf-77.5],(39.5-40.5],United-States,+50K
(41.5-50.5],Private,(-inf-106068.5],Prof-school,(13.5-inf),Never-married,Prof-specialty,Not-in-family,White,Female,(-inf-57],(-inf-77.5],(50.5-inf),United-States,+50K
(33.5-41.5],Private,(196318-260259.5],HS-grad,(8.5-9.5],Married-civ-spouse,Transport-moving,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,+50K
(25.5-33.5],Private,(106068.5-157936.5],HS-grad,(8.5-9.5],Never-married,Transport-moving,Own-child,NonWhite,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(33.5-41.5],Private,(106068.5-157936.5],Prof-school,(13.5-inf),Married-civ-spouse,Prof-specialty,Husband,White,Male,(-inf-57],(1894.5-1978.5],(50.5-inf),United-States,+50K
(50.5-inf),Private,(260259.5-inf),Some-college,(9.5-10.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(-inf-77.5],(50.5-inf),United-States,+50K
(-inf-25.5],Private,(260259.5-inf),Some-college,(9.5-10.5],Never-married,Adm-clerical,Not-in-family,White,Female,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(50.5-inf),Self-emp-not-inc,(260259.5-inf),Bachelors,(10.5-13.5],Married-civ-spouse,Transport-moving,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(33.5-41.5],Private,(-inf-106068.5],HS-grad,(8.5-9.5],Married-civ-spouse,Sales,Husband,White,Male,(7280-12614],(-inf-77.5],(40.5-50.5],United-States,+50K
(25.5-33.5],Private,(260259.5-inf),HS-grad,(8.5-9.5],Married-civ-spouse,Sales,Wife,White,Female,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,+50K
(-inf-25.5],Private,(260259.5-inf),Some-college,(9.5-10.5],Never-married,Other-service,Own-child,White,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(33.5-41.5],Self-emp-not-inc,(-inf-106068.5],Some-college,(9.5-10.5],Married-civ-spouse,Other-service,Wife,White,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,+50K
(25.5-33.5],Private,(157936.5-196318],11th,(-inf-8.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(41.5-50.5],Private,(260259.5-inf),HS-grad,(8.5-9.5],Divorced,Sales,Not-in-family,White,Male,(-inf-57],(-inf-77.5],(50.5-inf),United-States,-50K
(-inf-25.5],Private,(260259.5-inf),Some-college,(9.5-10.5],Never-married,Prof-specialty,Own-child,White,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(50.5-inf),Self-emp-inc,(-inf-106068.5],Assoc-voc,(10.5-13.5],Widowed,Sales,Not-in-family,White,Female,(12614-inf),(-inf-77.5],(40.5-50.5],United-States,+50K
(-inf-25.5],Private,(196318-260259.5],HS-grad,(8.5-9.5],Never-married,Craft-repair,Not-in-family,NonWhite,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(-inf-25.5],Private,(196318-260259.5],11th,(-inf-8.5],Never-married,Farming-fishing,Unmarried,White,Male,(57-3368],(-inf-77.5],(39.5-40.5],United-States,-50K
(-inf-25.5],Private,(-inf-106068.5],Bachelors,(10.5-13.5],Never-married,Exec-managerial,Own-child,White,Female,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,-50K
(33.5-41.5],Private,(196318-260259.5],HS-grad,(8.5-9.5],Married-civ-spouse,Handlers-cleaners,Husband,White,Male,(-inf-57],(-inf-77.5],(50.5-inf),United-States,-50K
(41.5-50.5],Private,(157936.5-196318],Bachelors,(10.5-13.5],Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,+50K
(41.5-50.5],Self-emp-not-inc,(157936.5-196318],HS-grad,(8.5-9.5],Married-civ-spouse,Sales,Husband,White,Male,(-inf-57],(-inf-77.5],(50.5-inf),United-States,-50K
(41.5-50.5],Federal-gov,(260259.5-inf),Bachelors,(10.5-13.5],Never-married,Protective-serv,Not-in-family,NonWhite,Female,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(25.5-33.5],Private,(157936.5-196318],HS-grad,(8.5-9.5],Married-civ-spouse,Sales,Husband,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,+50K
(50.5-inf),Private,(196318-260259.5],Assoc-voc,(10.5-13.5],Married-civ-spouse,Exec-managerial,Husband,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,-50K
(-inf-25.5],Private,(260259.5-inf),Bachelors,(10.5-13.5],Never-married,Prof-specialty,Own-child,NonWhite,Female,(-inf-57],(-inf-77.5],(50.5-inf),United-States,-50K
(25.5-33.5],Private,(106068.5-157936.5],Some-college,(9.5-10.5],Married-civ-spouse,Other-service,Husband,NonWhite,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,-50K
(33.5-41.5],Private,(196318-260259.5],11th,(-inf-8.5],Married-civ-spouse,Sales,Husband,White,Male,(-inf-57],(-inf-77.5],(-inf-35.5],?,-50K
(33.5-41.5],Self-emp-inc,(106068.5-157936.5],Bachelors,(10.5-13.5],Married-civ-spouse,Exec-managerial,Husband,White,Male,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,+50K
(50.5-inf),Local-gov,(106068.5-157936.5],HS-grad,(8.5-9.5],Divorced,Adm-clerical,Unmarried,White,Female,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(-inf-25.5],Private,(106068.5-157936.5],10th,(-inf-8.5],Never-married,Farming-fishing,Unmarried,NonWhite,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(33.5-41.5],Private,(196318-260259.5],Some-college,(9.5-10.5],Married-civ-spouse,Machine-op-inspct,Husband,White,Male,(-inf-57],(1978.5-inf),(39.5-40.5],United-States,-50K
(-inf-25.5],Private,(157936.5-196318],11th,(-inf-8.5],Never-married,Sales,Own-child,White,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(-inf-25.5],Private,(106068.5-157936.5],9th,(-inf-8.5],Never-married,Craft-repair,Own-child,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(50.5-inf),Self-emp-inc,(106068.5-157936.5],Some-college,(9.5-10.5],Widowed,Sales,Not-in-family,White,Male,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(33.5-41.5],Private,(157936.5-196318],Assoc-acdm,(10.5-13.5],Divorced,Prof-specialty,Unmarried,White,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(25.5-33.5],Private,(260259.5-inf),Some-college,(9.5-10.5],Never-married,Sales,Not-in-family,NonWhite,Male,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(33.5-41.5],Private,(260259.5-inf),Some-college,(9.5-10.5],Divorced,Transport-moving,Not-in-family,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(-inf-25.5],Private,(-inf-106068.5],10th,(-inf-8.5],Married-civ-spouse,Transport-moving,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(50.5-inf),Private,(-inf-106068.5],10th,(-inf-8.5],Married-civ-spouse,Handlers-cleaners,Husband,White,Male,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,+50K
(33.5-41.5],Private,(106068.5-157936.5],Bachelors,(10.5-13.5],Divorced,Sales,Not-in-family,NonWhite,Male,(-inf-57],(-inf-77.5],(39.5-40.5],China,-50K
(33.5-41.5],Self-emp-not-inc,(260259.5-inf),HS-grad,(8.5-9.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(33.5-41.5],Self-emp-not-inc,(196318-260259.5],HS-grad,(8.5-9.5],Married-civ-spouse,Sales,Husband,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,-50K
(-inf-25.5],Private,(157936.5-196318],HS-grad,(8.5-9.5],Never-married,Sales,Own-child,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(33.5-41.5],Private,(260259.5-inf),HS-grad,(8.5-9.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,+50K
(50.5-inf),Self-emp-not-inc,(157936.5-196318],Bachelors,(10.5-13.5],Married-civ-spouse,Prof-specialty,Husband,White,Male,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(50.5-inf),Private,(106068.5-157936.5],HS-grad,(8.5-9.5],Widowed,Other-service,Not-in-family,White,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(41.5-50.5],Self-emp-not-inc,(-inf-106068.5],Some-college,(9.5-10.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(50.5-inf),?,(196318-260259.5],9th,(-inf-8.5],Never-married,?,Unmarried,White,Female,(-inf-57],(-inf-77.5],(39.5-40.5],Dominican-Republic,-50K
(-inf-25.5],Private,(106068.5-157936.5],11th,(-inf-8.5],Never-married,Sales,Own-child,White,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(25.5-33.5],Private,(260259.5-inf),10th,(-inf-8.5],Married-civ-spouse,Handlers-cleaners,Husband,White,Male,(-inf-57],(-inf-77.5],(-inf-35.5],Mexico,-50K
(41.5-50.5],Federal-gov,(196318-260259.5],Bachelors,(10.5-13.5],Married-civ-spouse,Handlers-cleaners,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(33.5-41.5],Self-emp-inc,(260259.5-inf),Bachelors,(10.5-13.5],Married-civ-spouse,Prof-specialty,Husband,White,Male,(-inf-57],(-inf-77.5],(50.5-inf),United-States,-50K
(41.5-50.5],Private,(196318-260259.5],HS-grad,(8.5-9.5],Married-civ-spouse,Machine-op-inspct,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(-inf-25.5],Private,(157936.5-196318],9th,(-inf-8.5],Never-married,Machine-op-inspct,Own-child,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(-inf-25.5],?,(157936.5-196318],10th,(-inf-8.5],Never-married,?,Not-in-family,White,Female,(-inf-57],(-inf-77.5],(35.5-39.5],United-States,-50K
(50.5-inf),Local-gov,(-inf-106068.5],Bachelors,(10.5-13.5],Married-civ-spouse,Exec-managerial,Wife,White,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,+50K
(33.5-41.5],Private,(-inf-106068.5],HS-grad,(8.5-9.5],Divorced,Transport-moving,Unmarried,White,Male,(7280-12614],(-inf-77.5],(39.5-40.5],United-States,-50K
(41.5-50.5],Local-gov,(196318-260259.5],Some-college,(9.5-10.5],Divorced,Exec-managerial,Unmarried,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,+50K
(33.5-41.5],Private,(106068.5-157936.5],Assoc-voc,(10.5-13.5],Divorced,Sales,Not-in-family,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,+50K
(25.5-33.5],Self-emp-not-inc,(260259.5-inf),HS-grad,(8.5-9.5],Married-civ-spouse,Craft-repair,Husband,White,Male,(-inf-57],(-inf-77.5],(40.5-50.5],United-States,-50K
(-inf-25.5],Private,(196318-260259.5],Some-college,(9.5-10.5],Never-married,Handlers-cleaners,Own-child,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(25.5-33.5],Private,(-inf-106068.5],Bachelors,(10.5-13.5],Never-married,Tech-support,Not-in-family,White,Female,(-inf-57],(-inf-77.5],(-inf-35.5],United-States,-50K
(-inf-25.5],?,(157936.5-196318],HS-grad,(8.5-9.5],Never-married,?,Other-relative,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],El-Salvador,-50K
(50.5-inf),Private,(157936.5-196318],HS-grad,(8.5-9.5],Divorced,Other-service,Not-in-family,White,Female,(-inf-57],(-inf-77.5],(39.5-40.5],United-States,-50K
(41.5-50.5],Private,(260259.5-inf),1st-4th,(-inf-8.5],Married-civ-spouse,Handlers-cleaners,Husband,White,Male,(-inf-57],(-inf-77.5],(39.5-40.5],Mexico,-50K
